Scientific name	Epithet	Kingdom	Phylum	Class	Order	Family	Genus	Species
Ictalurus catus	catus	Animalia	Chordata	Actinopterygii	Siluriformes	Ictaluridae	Ameiurus	Ameiurus catus
Ictalurus natalis	natalis	Animalia	Chordata	Actinopterygii	Siluriformes	Ictaluridae	Ameiurus	Ameiurus natalis
Sciaenidae		Animalia	Chordata	Actinopterygii	Perciformes	Sciaenidae	Sciaenidae	
Ameiurus serracanthus	serracanthus	Animalia	Chordata	Actinopterygii	Siluriformes	Ictaluridae	Ameiurus	Ameiurus serracanthus
Fundulus nottii	nottii	Animalia	Chordata	Actinopterygii	Cyprinodontiformes	Fundulidae	Fundulus	Fundulus nottii
Hadropterus nigrofasciatus	nigrofasciatus	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Percina	Percina nigrofasciata
Muraena lentiginosa	lentiginosa	Animalia	Chordata	Actinopterygii	Anguilliformes	Muraenidae	Muraena	Muraena lentiginosa
Schilbeodes leptacanthus	leptacanthus	Animalia	Chordata	Actinopterygii	Siluriformes	Ictaluridae	Schilbeodes	Schilbeodes leptacanthus
Acantharchus pomotis	pomotis	Animalia	Chordata	Actinopterygii	Perciformes	Centrarchidae	Acantharchus	Acantharchus pomotis
Chriopeops goodei	goodei	Animalia	Chordata	Actinopterygii	Cyprinodontiformes	Fundulidae	Chriopeops	Chriopeops goodei
Esox americanus americanus	americanus	Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox	
Esox								
Ictalurus serracanthus	serracanthus	Animalia	Chordata	Actinopterygii	Siluriformes	Ictaluridae	Ameiurus	Ameiurus serracanthus
Percina nigrofasciata nigrofasciata	nigrofasciata	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Percina	
Roccus saxatilis	saxatilis	Animalia	Chordata	Actinopterygii	Perciformes	Moronidae	Morone	Morone saxatilis
Umbra pygmaea	pygmaea	Animalia	Chordata	Actinopterygii	Esociformes	Umbridae	Umbra	Umbra pygmaea
Kirtlandia vagrans	vagrans	Animalia	Chordata	Actinopterygii	Atheriniformes	Atherinopsidae	Kirtlandia	Kirtlandia vagrans
Brazosiella kokeni	kokeni	Animalia	Chordata	Actinopterygii	Beryciformes	Monocentridae	Brazosiella	Brazosiella kokeni
Brazosiella moselevi	moselevi	Animalia	Chordata	Actinopterygii	Beryciformes	Monocentridae	Brazosiella	Brazosiella moselevi
Jefitchia copelandi	copelandi	Animalia	Chordata	Actinopterygii	Perciformes	Sciaenidae	Jefitchia	Jefitchia copelandi
Jefitchia		Animalia	Chordata	Actinopterygii	Perciformes	Sciaenidae	Jefitchia	
Parbatmya brazosensis	brazosensis	Animalia	Chordata	Actinopterygii	Anguilliformes	Congridae	Parbatmya	Parbatmya brazosensis
Preophidion petropolis	petropolis	Animalia	Chordata	Actinopterygii	Ophidiiformes	Ophidiidae	Preophidion	Preophidion petropolis
Signata stenzeli	stenzeli	Animalia	Chordata	Actinopterygii	Ophidiiformes	Ophidiidae	Signata	Signata stenzeli
Trichiuris		Animalia	Chordata	Actinopterygii	Perciformes	Trichiuridae	Trichiuris	
Ischnosoma flavicolle	flavicolle	Animalia	Chordata	Actinopterygii	Osteoglossiformes	Osteoglossidae	Ischnosoma	Ischnosoma flavicolle
Notropis atrocaudalis	atrocaudalis	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis	Notropis atrocaudalis
Opsopoeodus								
Eosolea texana	texana	Animalia	Chordata	Actinopterygii	Pleuronectiformes	Soleidae	Eosolea	Eosolea texana
Bauzaia lamberi	lamberi	Animalia	Chordata	Actinopterygii	Ophidiiformes	Ophidiidae	Bauzaia	Bauzaia lamberi
Bauzaia melrosensis	melrosensis	Animalia	Chordata	Actinopterygii	Ophidiiformes	Ophidiidae	Bauzaia	Bauzaia melrosensis
Brazosiella moseleyi	moseleyi	Animalia	Chordata	Actinopterygii	Beryciformes	Monocentridae	Brazosiella	Brazosiella moseleyi
Claibornichthys troelli	troelli	Animalia	Chordata	Actinopterygii	Siluriformes	Bagridae	Claibornichthys	Claibornichthys troelli
Genartina texana	texana	Animalia	Chordata	Actinopterygii	Osteoglossiformes	Osteoglossidae	Genartina	Genartina texana
Myctophum americanum	americanum	Animalia	Chordata	Actinopterygii	Myctophiformes	Myctophidae	Myctophum	Myctophum americanum
Paralbula		Animalia	Chordata	Actinopterygii	Elopiformes	Phyllodontidae	Paralbula	
Parbatmya fornicata	fornicata	Animalia	Chordata	Actinopterygii	Anguilliformes	Congridae	Parbatmya	Parbatmya fornicata
Preophidion stintoni	stintoni	Animalia	Chordata	Actinopterygii	Ophidiiformes	Ophidiidae	Preophidion	Preophidion stintoni
Pterothrissus truncatus	truncatus	Animalia	Chordata	Actinopterygii	Albuliformes	Albulidae	Pterothrissus	Pterothrissus truncatus
Stintonia brazosia	brazosia	Animalia	Chordata	Actinopterygii	Beryciformes	Holocentridae	Stintonia	Stintonia brazosia
Etheostoma parvipinne	parvipinne	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma parvipinne
Extrarius aestivalis	aestivalis	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Macrhybopsis	Macrhybopsis aestivalis
Lythrurus umbratilis	umbratilis	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Lythrurus	Lythrurus umbratilis
Notropis oxyrhynchus	oxyrhynchus	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis	Notropis oxyrhynchus
Notropis buccula	buccula	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis	Notropis buccula
Notropis potteri	potteri	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis	Notropis potteri
Cyprinella lutrensis lutrensis	lutrensis	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Cyprinella	
Notropis bairdi	bairdi	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis	Notropis bairdi
Cliola urostigma	urostigma	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Cyprinella	Cyprinella venusta
Hybopsis amblops	amblops	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Hybopsis	Hybopsis amblops
Hadropterus scierus serrula	scierus	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Hadropterus	
Notropis umbratilis	umbratilis	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Lythrurus	Lythrurus umbratilis
Notropis sabinae	sabinae	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis	Notropis sabinae
Etheostoma vivax	vivax	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Ammocrypta	Ammocrypta vivax
Carpiodes carpio elongatus	carpio	Animalia	Chordata	Actinopterygii	Cypriniformes	Catostomidae	Carpiodes	
Carpiodes carpio carpio	carpio	Animalia	Chordata	Actinopterygii	Cypriniformes	Catostomidae	Carpiodes	
Erimyzon oblongus	oblongus	Animalia	Chordata	Actinopterygii	Cypriniformes	Catostomidae	Erimyzon	Erimyzon oblongus
Erimyzon oblongus claviformis	oblongus	Animalia	Chordata	Actinopterygii	Cypriniformes	Catostomidae	Erimyzon	
Micropterus punctulatus punctulatus	punctulatus	Animalia	Chordata	Actinopterygii	Perciformes	Centrarchidae	Micropterus	
Noturus nocturnus	nocturnus	Animalia	Chordata	Actinopterygii	Siluriformes	Ictaluridae	Noturus	Noturus nocturnus
Percina macrolepida	macrolepida	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Percina	Percina macrolepida
Erimyzon								
Lepomis punctatus miniatus	punctatus	Animalia	Chordata	Actinopterygii	Perciformes	Centrarchidae	Lepomis	
Notropis emiliae	emiliae	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Opsopoeodus	Opsopoeodus emiliae
Notropis xaenocephalus	xaenocephalus	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis	Notropis xaenocephalus
Percina sciera serrula	sciera	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Percina	
Ameiurus melas catulus	melas	Animalia	Chordata	Actinopterygii	Siluriformes	Ictaluridae	Ameiurus	
Ammocrypta clara	clara	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Ammocrypta	Ammocrypta clara
Aphredoderus sayanus gibbosus	sayanus	Animalia	Chordata	Actinopterygii	Percopsiformes	Aphredoderidae	Aphredoderus	
Erimyzon sucetta kennerlyi	sucetta	Animalia	Chordata	Actinopterygii	Cypriniformes	Catostomidae	Erimyzon	
Etheostoma asprigene	asprigene	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma asprigene
Etheostoma histrio	histrio	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma histrio
Etheostoma spectabile	spectabile	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma spectabile
Etheostoma thompsoni	thompsoni	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma thompsoni
Hybognathus nuchalis nuchalis	nuchalis	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Hybognathus	
Hybognathus nuchalis ncuhalis	nuchalis	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Hybognathus	
Hybopsis texanus	texanus	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Hybopsis	Hybopsis texanus
Hybopsis venustus	venustus	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Hybopsis	Hybopsis venustus
Hybopsis volucellus	volucellus	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Hybopsis	Hybopsis volucellus
Hybopsis aestivalis	aestivalis	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Macrhybopsis	Macrhybopsis aestivalis
Ictalurus punctatus punctatus	punctatus	Animalia	Chordata	Actinopterygii	Siluriformes	Ictaluridae	Ictalurus	
Lythrurus umbratilis umbratilis	umbratilis	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Lythrurus	
Notropis boops	boops	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis	Notropis boops
Notropis stramineus	stramineus	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis	Notropis stramineus
Phenacobius mirabilis	mirabilis	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Phenacobius	Phenacobius mirabilis
Phyllodus		Animalia	Chordata	Actinopterygii	Elopiformes	Phyllodontidae	Phyllodus	
Mollienesia latipinna	latipinna	Animalia	Chordata	Actinopterygii	Cyprinodontiformes	Poeciliidae	Poecilia	Poecilia latipinna
Etheostoma								
Fundulus macrochirus	macrochirus	Animalia	Chordata	Actinopterygii	Cyprinodontiformes	Fundulidae	Fundulus	Fundulus macrochirus
Hybopsis amnis pinnosa	amnis	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Hybopsis	
Macrhybopsis aestivalis aestivalis	aestivalis	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Macrhybopsis	
Fundulus dispar	dispar	Animalia	Chordata	Actinopterygii	Cyprinodontiformes	Fundulidae	Fundulus	Fundulus dispar
Fundulus notti guttatus	notti	Animalia	Chordata	Actinopterygii	Cyprinodontiformes	Fundulidae	Fundulus	
Notropis atherinoides atherinoides	atherinoides	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis	
Notropis venustus cercostigma	venustus	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis	
Percina maculata	maculata	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Percina	Percina maculata
Carpiodes velifer	velifer	Animalia	Chordata	Actinopterygii	Cypriniformes	Catostomidae	Carpiodes	Carpiodes velifer
Fundulus euryzonus	euryzonus	Animalia	Chordata	Actinopterygii	Cyprinodontiformes	Fundulidae	Fundulus	Fundulus euryzonus
Notropis longirostris	longirostris	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis	Notropis longirostris
Noturus miurus	miurus	Animalia	Chordata	Actinopterygii	Siluriformes	Ictaluridae	Noturus	Noturus miurus
Hybopsis storeriana	storeriana	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Macrhybopsis	Macrhybopsis storeriana
Hypentelium nigricans	nigricans	Animalia	Chordata	Actinopterygii	Cypriniformes	Catostomidae	Hypentelium	Hypentelium nigricans
Carpiodes cario	cario	Animalia	Chordata	Actinopterygii	Cypriniformes	Catostomidae	Carpiodes	Carpiodes cario
Cyprinella lutrensa	lutrensa	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Cyprinella	Cyprinella lutrensa
Cyprinella whipplei	whipplei	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Cyprinella	Cyprinella whipplei
Erimyzon oblongus calviformis	oblongus	Animalia	Chordata	Actinopterygii	Cypriniformes	Catostomidae	Erimyzon	
Etheostoma artesiae	artesiae	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma artesiae
Etheostoma caeruleum	caeruleum	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma caeruleum
Etheostoma nigrum nigrum	nigrum	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	
Etheostoma lynceum	lynceum	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma lynceum
Etheostoma whipplei artesiae	whipplei	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	
Etheostoma zonale	zonale	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma zonale
Hybognathus hayi	hayi	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Hybognathus	Hybognathus hayi
Hybopsis								
Hypophthalmichthys molitrix	molitrix	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Hypophthalmichthys	Hypophthalmichthys molitrix
Lythrurus roseipinnis	roseipinnis	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Lythrurus	Lythrurus roseipinnis
Macrhybopsis gelida	gelida	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Macrhybopsis	Macrhybopsis gelida
Moxostoma								
Notropis bellus	bellus	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Lythrurus	Lythrurus bellus
Notropis camurus	camurus	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Cyprinella	Cyprinella camura
Notropis rubellus	rubellus	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis	Notropis rubellus
Noturus phaeus	phaeus	Animalia	Chordata	Actinopterygii	Siluriformes	Ictaluridae	Noturus	Noturus phaeus
Percina caprodes	caprodes	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Percina	Percina caprodes
Percina ouachitae	ouachitae	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Percina	Percina ouachitae
Percina shuamardi	shuamardi	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Percina	Percina shuamardi
Percina uranidea	uranidea	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Percina	Percina uranidea
Percina virgil	virgil	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Percina	Percina virgil
Sander canadensis	canadensis	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Sander	Sander canadensis
Hypsoblennius punctatus	punctatus	Animalia	Chordata	Actinopterygii	Perciformes	Blenniidae	Hypsoblennius	Hypsoblennius punctatus
Stromateus paru	paru	Animalia	Chordata	Actinopterygii	Perciformes	Stromateidae	Peprilus	Peprilus paru
Ammocrypta beanii	beanii	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Ammocrypta	Ammocrypta beanii
Erimyzon tenuis	tenuis	Animalia	Chordata	Actinopterygii	Cypriniformes	Catostomidae	Erimyzon	Erimyzon tenuis
Notropis uranoscopus	uranoscopus	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis	Notropis uranoscopus
Sphoeroides marmorata	marmorata	Animalia	Chordata	Actinopterygii	Tetraodontiformes	Tetraodontidae	Sphoeroides	Sphoeroides marmorata
Ambloplites rupestris ariommus	rupestris	Animalia	Chordata	Actinopterygii	Perciformes	Centrarchidae	Ambloplites	
Ambloplites rupestris	rupestris	Animalia	Chordata	Actinopterygii	Perciformes	Centrarchidae	Ambloplites	Ambloplites rupestris
Anchoa mitchilli diaphanus	mitchilli	Animalia	Chordata	Actinopterygii	Clupeiformes	Engraulidae	Anchoa	
Campostoma anomalum pullum	anomalum	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Campostoma	
Carpiodes								
Carpiodes cyprinus	cyprinus	Animalia	Chordata	Actinopterygii	Cypriniformes	Catostomidae	Carpiodes	Carpiodes cyprinus
Catostomus commersonii commersoni	commersonii	Animalia	Chordata	Actinopterygii	Cypriniformes	Catostomidae	Catostomus	
Cichlidae								
Etheostoma zonale lynceum	zonale	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	
Fundulus dispar dispar	dispar	Animalia	Chordata	Actinopterygii	Cyprinodontiformes	Fundulidae	Fundulus	
Fundulus dispar notti	dispar	Animalia	Chordata	Actinopterygii	Cyprinodontiformes	Fundulidae	Fundulus	
Gobiosoma shufeldti	shufeldti	Animalia	Chordata	Actinopterygii	Perciformes	Gobiidae	Gobiosoma	Gobiosoma shufeldti
Luxilus cornutus frontalis	cornutus	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Luxilus	
Morone interrupta	interrupta	Animalia	Chordata	Actinopterygii	Perciformes	Moronidae	Morone	Morone interrupta
Nocomis biguttatus	biguttatus	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Nocomis	Nocomis biguttatus
Notropis roseipinnis	roseipinnis	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Lythrurus	Lythrurus roseipinnis
Noturus flavus	flavus	Animalia	Chordata	Actinopterygii	Siluriformes	Ictaluridae	Noturus	Noturus flavus
Noturus munitus	munitus	Animalia	Chordata	Actinopterygii	Siluriformes	Ictaluridae	Noturus	Noturus munitus
Percina nigrofasciata nigrofacsiata	nigrofasciata	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Percina	
Percina suttkusi	suttkusi	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Percina	Percina suttkusi
Pteronotropis signipinnis	signipinnis	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis	Notropis signipinnis
Roccus mississippiensis	mississippiensis	Animalia	Chordata	Actinopterygii	Perciformes	Moronidae	Roccus	Roccus mississippiensis
Gnathodon		Animalia	Chordata	Actinopterygii	Perciformes	Carangidae	Gnathodon	
Gnathodon cuneata	cuneata	Animalia	Chordata	Actinopterygii	Perciformes	Carangidae	Gnathodon	Gnathodon cuneata
Gambusia sp	sp	Animalia	Chordata	Actinopterygii	Cyprinodontiformes	Poeciliidae	Gambusia	Gambusia sp
Notropis chalbaeus	chalbaeus	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis	Notropis chalbaeus
Lepomis sp	sp	Animalia	Chordata	Actinopterygii	Perciformes	Centrarchidae	Lepomis	Lepomis sp
Gallichtys felis	felis	Animalia	Chordata	Actinopterygii	Perciformes	Carangidae	Gallichtys	Gallichtys felis
Notropis buccatus	buccatus	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis	Notropis buccatus
Notropis signipinnis	signipinnis	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis	Notropis signipinnis
Acipenser sturio	sturio	Animalia	Chordata	Actinopterygii	Acipenseriformes	Acipenseridae	Acipenser	Acipenser sturio
Ambloplites rupestris rupestris	rupestris	Animalia	Chordata	Actinopterygii	Perciformes	Centrarchidae	Ambloplites	
Ammocrypta asprella	asprella	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Crystallaria	Crystallaria asprella
Ameiurus natalis natalis	natalis	Animalia	Chordata	Actinopterygii	Siluriformes	Ictaluridae	Ameiurus	
Ammocrypta zonale	zonale	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Ammocrypta	Ammocrypta zonale
Catostomidae								
Chasmodes								
Crystallaria asprella	asprella	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Crystallaria	Crystallaria asprella
Cyprinella callistia	callistia	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Cyprinella	Cyprinella callistia
Ericymba bucatta	bucatta	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Ericymba	Ericymba bucatta
Erimyzon sucetta kennerli	sucetta	Animalia	Chordata	Actinopterygii	Cypriniformes	Catostomidae	Erimyzon	
Etheostoma collettei	collettei	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma collettei
Etheostoma radiosum	radiosum	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma radiosum
Fundulus dispar guttatus	dispar	Animalia	Chordata	Actinopterygii	Cyprinodontiformes	Fundulidae	Fundulus	
Fundulus notti notti	notti	Animalia	Chordata	Actinopterygii	Cyprinodontiformes	Fundulidae	Fundulus	
Hybognathus								
Hypentelium etowanum	etowanum	Animalia	Chordata	Actinopterygii	Cypriniformes	Catostomidae	Hypentelium	Hypentelium etowanum
Labidesthes sicculus sicculus	sicculus	Animalia	Chordata	Actinopterygii	Atheriniformes	Atherinopsidae	Labidesthes	
Luxilus cornutus	cornutus	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Luxilus	Luxilus cornutus
Micropterus punctulatus henshalli	punctulatus	Animalia	Chordata	Actinopterygii	Perciformes	Centrarchidae	Micropterus	
